CREATED_DATE,SOLICITUD_ID,GESTION_TYPE,PRODUCT TYPE(TC OR PR),DELIQUENCY,CYCLE,COUNTRY
2022-05-04,SOL-0017231,COBRO,TC,2,5,HND
2022-05-04,SOL-0017232,COBRO,TC,4,5,HND
2022-05-04,SOL-0017233,COBRO,PR,0,4,HND
2022-05-04,SOL-0017234,CANCELACION,PR,0,1,HND
2022-05-04,SOL-0017235,PAGO_PARCIAL,PR,3,6,HND
2022-05-04,SOL-0017236,PAGO_PARCIAL,TC,4,4,HND
2022-05-04,SOL-0017237,ACTUALIZACION_DATOS,TC,3,3,HND
2022-05-04,SOL-0017238,COBRO,TC,3,2,HND
2022-05-04,SOL-0017239,RECLAMO,TC,4,3,HND
2022-05-04,SOL-0017240,ACUERDO_PAGO,PR,4,1,HND
2022-05-04,SOL-0017241,PAGO_PARCIAL,TC,0,4,HND
2022-05-04,SOL-0017242,COBRO,PR,0,2,HND
2022-05-04,SOL-0017243,REFINANCIAMIENTO,PR,2,1,HND
2022-05-04,SOL-0017244,RECLAMO,PR,1,4,HND
2022-05-04,SOL-0017245,PAGO_PARCIAL,PR,4,4,HND
2022-05-04,SOL-0017246,COBRO,TC,3,3,HND
2022-05-04,SOL-0017247,CANCELACION,PR,4,3,HND
2022-05-04,SOL-0017248,REFINANCIAMIENTO,TC,1,5,HND
2022-05-04,SOL-0017249,COBRO,TC,4,1,HND
2022-05-04,SOL-0017250,ACTUALIZACION_DATOS,TC,5,6,HND
2022-05-04,SOL-0017251,PAGO_PARCIAL,TC,6,1,HND
2022-05-04,SOL-0017252,COBRO,TC,6,4,HND
2022-05-04,SOL-0017253,ACUERDO_PAGO,TC,2,1,HND
2022-05-04,SOL-0017254,COBRO,TC,3,2,HND
2022-05-04,SOL-0017255,COBRO,TC,3,1,HND
2022-05-04,SOL-0017256,COBRO,TC,0,4,HND
2022-05-04,SOL-0017257,PAGO_PARCIAL,PR,3,2,HND
2022-05-04,SOL-0017258,COBRO,TC,1,1,HND
2022-05-04,SOL-0017259,PAGO_PARCIAL,TC,2,2,HND
2022-05-04,SOL-0017260,PAGO_PARCIAL,TC,5,1,HND
2022-05-04,SOL-0017261,REFINANCIAMIENTO,PR,0,1,HND
2022-05-04,SOL-0017262,COBRO,TC,1,1,HND
2022-05-04,SOL-0017263,RECLAMO,PR,0,3,HND
2022-05-04,SOL-0017264,COBRO,TC,2,2,HND
2022-05-04,SOL-0017265,ACUERDO_PAGO,TC,0,2,HND
2022-05-04,SOL-0017266,REFINANCIAMIENTO,PR,0,5,HND
2022-05-04,SOL-0017267,ACTUALIZACION_DATOS,PR,1,3,HND
2022-05-04,SOL-0017268,COBRO,TC,6,1,HND
2022-05-04,SOL-0017269,PAGO_PARCIAL,TC,0,2,HND
2022-05-04,SOL-0017270,PAGO_PARCIAL,TC,3,5,HND
2022-05-04,SOL-0017271,RECLAMO,PR,3,3,HND
2022-05-04,SOL-0017272,COBRO,TC,0,3,HND
2022-05-04,SOL-0017273,COBRO,PR,1,2,HND
2022-05-04,SOL-0017274,CANCELACION,TC,2,4,HND
2022-05-04,SOL-0017275,CANCELACION,TC,2,3,HND
2022-05-04,SOL-0017276,ACUERDO_PAGO,TC,1,1,HND
2022-05-04,SOL-0017277,REFINANCIAMIENTO,PR,2,3,HND
2022-05-04,SOL-0017278,PAGO_PARCIAL,TC,3,1,HND
2022-05-04,SOL-0017279,COBRO,TC,0,3,HND
2022-05-04,SOL-0017280,REFINANCIAMIENTO,TC,0,1,HND
2022-05-04,SOL-0017281,COBRO,PR,0,2,HND
2022-05-04,SOL-0017282,COBRO,TC,1,5,HND
2022-05-04,SOL-0017283,ACUERDO_PAGO,PR,6,5,HND
2022-05-04,SOL-0017284,COBRO,PR,2,2,HND
2022-05-04,SOL-0017285,PAGO_PARCIAL,TC,3,3,HND
2022-05-04,SOL-0017286,COBRO,TC,0,1,HND
2022-05-04,SOL-0017287,CANCELACION,PR,6,3,HND
2022-05-04,SOL-0017288,COBRO,PR,2,1,HND
2022-05-04,SOL-0017289,RECLAMO,TC,6,2,HND
2022-05-04,SOL-0017290,PAGO_PARCIAL,TC,0,3,HND
2022-05-04,SOL-0017291,COBRO,PR,0,2,HND
2022-05-04,SOL-0017292,COBRO,PR,0,2,HND
2022-05-04,SOL-0017293,COBRO,PR,2,2,HND
2022-05-04,SOL-0017294,REFINANCIAMIENTO,PR,0,4,HND
2022-05-04,SOL-0017295,RECLAMO,TC,4,2,HND
2022-05-04,SOL-0017296,ACUERDO_PAGO,TC,0,1,HND
2022-05-04,SOL-0017297,ACTUALIZACION_DATOS,TC,6,5,HND
2022-05-04,SOL-0017298,COBRO,PR,2,5,HND
2022-05-04,SOL-0017299,COBRO,TC,4,2,HND
2022-05-04,SOL-0017300,COBRO,TC,1,1,HND
2022-05-04,SOL-0017301,ACUERDO_PAGO,PR,2,6,HND
2022-05-04,SOL-0017302,COBRO,TC,0,5,HND
2022-05-04,SOL-0017303,COBRO,TC,5,3,HND
2022-05-04,SOL-0017304,RECLAMO,TC,2,1,HND
2022-05-04,SOL-0017305,COBRO,PR,1,1,HND
2022-05-04,SOL-0017306,COBRO,TC,0,4,HND
2022-05-04,SOL-0017307,ACUERDO_PAGO,PR,0,1,HND
2022-05-04,SOL-0017308,COBRO,TC,3,5,HND
2022-05-04,SOL-0017309,COBRO,TC,3,3,HND
2022-05-04,SOL-0017310,ACUERDO_PAGO,TC,2,4,HND
2022-05-04,SOL-0017311,COBRO,PR,6,4,HND
2022-05-04,SOL-0017312,ACUERDO_PAGO,PR,0,2,HND
2022-05-04,SOL-0017313,RECLAMO,TC,4,2,HND
2022-05-04,SOL-0017314,PAGO_PARCIAL,PR,1,3,HND
2022-05-04,SOL-0017315,COBRO,TC,3,2,HND
2022-05-04,SOL-0017316,PAGO_PARCIAL,TC,2,1,HND
2022-05-04,SOL-0017317,COBRO,TC,5,4,HND
2022-05-04,SOL-0017318,RECLAMO,TC,1,6,HND
2022-05-04,SOL-0017319,PAGO_PARCIAL,TC,4,2,HND
2022-05-04,SOL-0017320,COBRO,TC,3,4,HND
2022-05-04,SOL-0017321,ACTUALIZACION_DATOS,PR,1,4,HND
2022-05-04,SOL-0017322,ACUERDO_PAGO,TC,0,5,HND
2022-05-04,SOL-0017323,PAGO_PARCIAL,PR,1,5,HND
2022-05-04,SOL-0017324,COBRO,TC,0,5,HND
2022-05-04,SOL-0017325,ACUERDO_PAGO,TC,1,4,HND
2022-05-04,SOL-0017326,COBRO,PR,3,2,HND
2022-05-04,SOL-0017327,COBRO,TC,5,5,HND
2022-05-05,SOL-0017328,PAGO_PARCIAL,TC,4,4,HND
2022-05-05,SOL-0017329,PAGO_PARCIAL,TC,0,2,HND
2022-05-05,SOL-0017330,PAGO_PARCIAL,TC,3,1,HND
2022-05-05,SOL-0017331,ACTUALIZACION_DATOS,TC,3,3,HND
2022-05-05,SOL-0017332,PAGO_PARCIAL,PR,6,3,HND
2022-05-05,SOL-0017333,COBRO,PR,1,2,HND
2022-05-05,SOL-0017334,PAGO_PARCIAL,TC,2,1,HND
2022-05-05,SOL-0017335,COBRO,TC,0,1,HND
2022-05-05,SOL-0017336,ACUERDO_PAGO,TC,1,1,HND
2022-05-05,SOL-0017337,COBRO,PR,1,2,HND
2022-05-05,SOL-0017338,PAGO_PARCIAL,TC,2,3,HND
2022-05-05,SOL-0017339,RECLAMO,TC,1,2,HND
2022-05-05,SOL-0017340,COBRO,TC,4,2,HND
2022-05-05,SOL-0017341,PAGO_PARCIAL,TC,1,1,HND
2022-05-05,SOL-0017342,ACUERDO_PAGO,TC,0,3,HND
2022-05-05,SOL-0017343,COBRO,TC,5,4,HND
2022-05-05,SOL-0017344,ACUERDO_PAGO,PR,0,5,HND
2022-05-05,SOL-0017345,COBRO,PR,0,3,HND
2022-05-05,SOL-0017346,PAGO_PARCIAL,TC,1,6,HND
2022-05-05,SOL-0017347,PAGO_PARCIAL,PR,1,2,HND
2022-05-05,SOL-0017348,ACUERDO_PAGO,PR,0,1,HND
2022-05-05,SOL-0017349,ACUERDO_PAGO,TC,0,1,HND
2022-05-05,SOL-0017350,COBRO,PR,2,6,HND
2022-05-05,SOL-0017351,ACUERDO_PAGO,TC,1,4,HND
2022-05-05,SOL-0017352,COBRO,TC,4,2,HND
2022-05-05,SOL-0017353,ACUERDO_PAGO,TC,1,5,HND
2022-05-05,SOL-0017354,CANCELACION,PR,1,5,HND
2022-05-05,SOL-0017355,PAGO_PARCIAL,PR,0,3,HND
2022-05-05,SOL-0017356,ACTUALIZACION_DATOS,TC,4,3,HND
2022-05-05,SOL-0017357,PAGO_PARCIAL,TC,3,2,HND
2022-05-05,SOL-0017358,ACUERDO_PAGO,TC,2,2,HND
2022-05-05,SOL-0017359,REFINANCIAMIENTO,PR,2,1,HND
2022-05-05,SOL-0017360,COBRO,TC,0,6,HND
2022-05-05,SOL-0017361,COBRO,TC,1,2,HND
2022-05-05,SOL-0017362,ACUERDO_PAGO,TC,5,3,HND
2022-05-05,SOL-0017363,COBRO,TC,0,2,HND
2022-05-05,SOL-0017364,REFINANCIAMIENTO,TC,1,2,HND
2022-05-05,SOL-0017365,ACUERDO_PAGO,TC,3,2,HND
2022-05-05,SOL-0017366,ACUERDO_PAGO,PR,2,5,HND
2022-05-05,SOL-0017367,ACUERDO_PAGO,TC,0,2,HND
2022-05-05,SOL-0017368,CANCELACION,TC,3,2,HND
2022-05-05,SOL-0017369,ACUERDO_PAGO,TC,0,6,HND
2022-05-05,SOL-0017370,ACUERDO_PAGO,PR,6,2,HND
2022-05-05,SOL-0017371,COBRO,TC,3,6,HND
2022-05-05,SOL-0017372,REFINANCIAMIENTO,TC,1,4,HND
2022-05-05,SOL-0017373,ACUERDO_PAGO,PR,3,1,HND
2022-05-05,SOL-0017374,COBRO,PR,2,3,HND
2022-05-05,SOL-0017375,ACUERDO_PAGO,TC,1,2,HND
2022-05-05,SOL-0017376,PAGO_PARCIAL,PR,2,1,HND
2022-05-05,SOL-0017377,ACUERDO_PAGO,TC,0,1,HND
2022-05-05,SOL-0017378,REFINANCIAMIENTO,TC,3,2,HND
2022-05-05,SOL-0017379,PAGO_PARCIAL,PR,5,3,HND
2022-05-05,SOL-0017380,REFINANCIAMIENTO,PR,0,3,HND
2022-05-05,SOL-0017381,CANCELACION,TC,3,1,HND
2022-05-05,SOL-0017382,CANCELACION,TC,3,1,HND
2022-05-05,SOL-0017383,ACUERDO_PAGO,TC,3,1,HND
2022-05-05,SOL-0017384,COBRO,PR,2,5,HND
2022-05-05,SOL-0017385,COBRO,PR,0,5,HND
2022-05-05,SOL-0017386,PAGO_PARCIAL,PR,0,2,HND
2022-05-05,SOL-0017387,COBRO,PR,2,1,HND
2022-05-05,SOL-0017388,ACTUALIZACION_DATOS,PR,3,2,HND
2022-05-05,SOL-0017389,ACUERDO_PAGO,TC,0,2,HND
2022-05-05,SOL-0017390,COBRO,PR,3,2,HND
2022-05-05,SOL-0017391,COBRO,PR,0,2,HND
2022-05-05,SOL-0017392,COBRO,TC,4,1,HND
2022-05-05,SOL-0017393,PAGO_PARCIAL,PR,2,4,HND
2022-05-05,SOL-0017394,REFINANCIAMIENTO,TC,4,3,HND
2022-05-05,SOL-0017395,PAGO_PARCIAL,PR,1,1,HND
2022-05-05,SOL-0017396,REFINANCIAMIENTO,TC,0,1,HND
2022-05-05,SOL-0017397,ACTUALIZACION_DATOS,PR,1,2,HND
2022-05-05,SOL-0017398,PAGO_PARCIAL,TC,2,2,HND
2022-05-05,SOL-0017399,COBRO,TC,2,1,HND
2022-05-05,SOL-0017400,COBRO,TC,0,4,HND
2022-05-05,SOL-0017401,COBRO,PR,2,3,HND
2022-05-05,SOL-0017402,ACUERDO_PAGO,PR,0,3,HND
2022-05-05,SOL-0017403,COBRO,TC,5,1,HND
2022-05-05,SOL-0017404,COBRO,PR,2,4,HND
2022-05-05,SOL-0017405,COBRO,PR,1,5,HND
2022-05-05,SOL-0017406,COBRO,TC,1,3,HND
2022-05-05,SOL-0017407,PAGO_PARCIAL,PR,6,4,HND
2022-05-05,SOL-0017408,COBRO,PR,2,1,HND
2022-05-05,SOL-0017409,REFINANCIAMIENTO,PR,0,1,HND
2022-05-05,SOL-0017410,COBRO,TC,0,1,HND
2022-05-05,SOL-0017411,COBRO,TC,3,3,HND
2022-05-05,SOL-0017412,ACUERDO_PAGO,PR,6,1,HND
2022-05-05,SOL-0017413,REFINANCIAMIENTO,TC,5,2,HND
2022-05-05,SOL-0017414,COBRO,PR,6,4,HND
2022-05-05,SOL-0017415,ACUERDO_PAGO,PR,0,3,HND
2022-05-05,SOL-0017416,REFINANCIAMIENTO,PR,1,2,HND
2022-05-05,SOL-0017417,COBRO,TC,1,3,HND
2022-05-05,SOL-0017418,PAGO_PARCIAL,PR,0,3,HND
2022-05-05,SOL-0017419,COBRO,TC,3,5,HND
2022-05-05,SOL-0017420,COBRO,TC,0,2,HND
2022-05-05,SOL-0017421,CANCELACION,TC,2,1,HND
2022-05-05,SOL-0017422,PAGO_PARCIAL,PR,0,3,HND
2022-05-05,SOL-0017423,PAGO_PARCIAL,TC,2,3,HND
2022-05-05,SOL-0017424,PAGO_PARCIAL,TC,2,4,HND
2022-05-05,SOL-0017425,ACUERDO_PAGO,PR,2,1,HND
2022-05-05,SOL-0017426,PAGO_PARCIAL,PR,2,2,HND
2022-05-05,SOL-0017427,ACUERDO_PAGO,TC,5,2,HND
2022-05-05,SOL-0017428,COBRO,PR,1,2,HND
2022-05-05,SOL-0017429,PAGO_PARCIAL,TC,5,6,HND
2022-05-05,SOL-0017430,COBRO,TC,2,6,HND
2022-05-05,SOL-0017431,COBRO,TC,4,5,HND
2022-05-05,SOL-0017432,PAGO_PARCIAL,TC,5,3,HND
2022-05-05,SOL-0017433,COBRO,PR,0,4,HND
2022-05-05,SOL-0017434,ACUERDO_PAGO,TC,3,1,HND
2022-05-05,SOL-0017435,ACUERDO_PAGO,TC,2,2,HND
2022-05-05,SOL-0017436,COBRO,TC,2,3,HND
2022-05-05,SOL-0017437,COBRO,TC,1,2,HND
2022-05-05,SOL-0017438,CANCELACION,PR,0,5,HND
2022-05-05,SOL-0017439,REFINANCIAMIENTO,TC,1,4,HND
2022-05-05,SOL-0017440,ACTUALIZACION_DATOS,PR,0,1,HND
2022-05-05,SOL-0017441,ACUERDO_PAGO,PR,0,3,HND
2022-05-05,SOL-0017442,COBRO,PR,4,6,HND
2022-05-05,SOL-0017443,PAGO_PARCIAL,PR,2,6,HND
2022-05-05,SOL-0017444,COBRO,TC,1,1,HND
2022-05-05,SOL-0017445,COBRO,PR,0,1,HND
2022-05-05,SOL-0017446,REFINANCIAMIENTO,TC,2,5,HND
2022-05-05,SOL-0017447,COBRO,TC,1,6,HND
2022-05-05,SOL-0017448,COBRO,PR,6,2,HND
2022-05-05,SOL-0017449,COBRO,TC,0,5,HND
2022-05-05,SOL-0017450,ACTUALIZACION_DATOS,TC,0,2,HND
2022-05-05,SOL-0017451,PAGO_PARCIAL,TC,3,3,HND
2022-05-05,SOL-0017452,PAGO_PARCIAL,PR,6,3,HND
2022-05-05,SOL-0017453,COBRO,TC,6,5,HND
2022-05-05,SOL-0017454,COBRO,PR,2,1,HND
2022-05-05,SOL-0017455,ACUERDO_PAGO,PR,0,1,HND
2022-05-05,SOL-0017456,ACUERDO_PAGO,PR,0,1,HND
2022-05-05,SOL-0017457,ACTUALIZACION_DATOS,PR,3,6,HND
2022-05-05,SOL-0017458,REFINANCIAMIENTO,PR,2,5,HND
2022-05-05,SOL-0017459,PAGO_PARCIAL,TC,1,1,HND
2022-05-05,SOL-0017460,RECLAMO,PR,0,1,HND
2022-05-05,SOL-0017461,PAGO_PARCIAL,TC,0,1,HND
2022-05-05,SOL-0017462,RECLAMO,PR,4,3,HND
2022-05-05,SOL-0017463,ACUERDO_PAGO,TC,4,6,HND
2022-05-05,SOL-0017464,COBRO,TC,1,2,HND
2022-05-05,SOL-0017465,PAGO_PARCIAL,PR,1,1,HND
2022-05-05,SOL-0017466,COBRO,TC,0,3,HND
2022-05-05,SOL-0017467,CANCELACION,PR,3,5,HND
2022-05-05,SOL-0017468,RECLAMO,TC,0,4,HND
2022-05-05,SOL-0017469,PAGO_PARCIAL,TC,3,3,HND
2022-05-05,SOL-0017470,ACUERDO_PAGO,TC,1,6,HND
2022-05-05,SOL-0017471,COBRO,TC,3,1,HND
2022-05-05,SOL-0017472,ACUERDO_PAGO,PR,0,4,HND
2022-05-05,SOL-0017473,COBRO,PR,2,5,HND
2022-05-05,SOL-0017474,COBRO,TC,1,2,HND
2022-05-05,SOL-0017475,COBRO,TC,0,3,HND
2022-05-05,SOL-0017476,ACTUALIZACION_DATOS,PR,1,1,HND
2022-05-05,SOL-0017477,COBRO,TC,0,3,HND
2022-05-05,SOL-0017478,PAGO_PARCIAL,PR,0,1,HND
2022-05-05,SOL-0017479,COBRO,TC,3,3,HND
2022-05-05,SOL-0017480,COBRO,TC,1,5,HND
2022-05-05,SOL-0017481,REFINANCIAMIENTO,PR,3,4,HND
2022-05-05,SOL-0017482,COBRO,PR,5,3,HND
2022-05-05,SOL-0017483,ACUERDO_PAGO,PR,0,2,HND
2022-05-05,SOL-0017484,REFINANCIAMIENTO,TC,4,2,HND
2022-05-05,SOL-0017485,COBRO,TC,3,2,HND
2022-05-05,SOL-0017486,COBRO,TC,1,1,HND
2022-05-05,SOL-0017487,ACUERDO_PAGO,TC,1,3,HND
2022-05-05,SOL-0017488,CANCELACION,TC,2,5,HND
2022-05-05,SOL-0017489,PAGO_PARCIAL,PR,2,2,HND
2022-05-05,SOL-0017490,ACUERDO_PAGO,TC,0,2,HND
2022-05-05,SOL-0017491,CANCELACION,TC,6,1,HND
2022-05-05,SOL-0017492,RECLAMO,TC,3,3,HND
2022-05-05,SOL-0017493,COBRO,TC,5,3,HND
2022-05-05,SOL-0017494,PAGO_PARCIAL,PR,4,4,HND
2022-05-05,SOL-0017495,ACUERDO_PAGO,PR,3,1,HND
2022-05-05,SOL-0017496,REFINANCIAMIENTO,TC,3,1,HND
2022-05-05,SOL-0017497,COBRO,TC,6,1,HND
2022-05-05,SOL-0017498,REFINANCIAMIENTO,PR,1,2,HND
2022-05-05,SOL-0017499,ACUERDO_PAGO,PR,2,6,HND
2022-05-05,SOL-0017500,PAGO_PARCIAL,PR,5,2,HND
2022-05-05,SOL-0017501,COBRO,PR,4,2,HND
2022-05-05,SOL-0017502,PAGO_PARCIAL,TC,1,2,HND
2022-05-05,SOL-0017503,ACTUALIZACION_DATOS,TC,3,1,HND
2022-05-05,SOL-0017504,COBRO,TC,2,3,HND
2022-05-05,SOL-0017505,COBRO,PR,4,4,HND
2022-05-05,SOL-0017506,REFINANCIAMIENTO,TC,1,2,HND
2022-05-05,SOL-0017507,COBRO,TC,4,5,HND
2022-05-05,SOL-0017508,RECLAMO,TC,3,4,HND
2022-05-05,SOL-0017509,ACUERDO_PAGO,PR,0,5,HND
2022-05-05,SOL-0017510,ACUERDO_PAGO,TC,2,1,HND
2022-05-05,SOL-0017511,PAGO_PARCIAL,PR,0,2,HND
2022-05-05,SOL-0017512,RECLAMO,PR,2,2,HND
2022-05-05,SOL-0017513,COBRO,TC,1,6,HND
2022-05-05,SOL-0017514,COBRO,TC,1,4,HND
2022-05-05,SOL-0017515,ACUERDO_PAGO,PR,0,2,HND
2022-05-05,SOL-0017516,PAGO_PARCIAL,TC,2,3,HND
2022-05-05,SOL-0017517,PAGO_PARCIAL,TC,2,3,HND
2022-05-05,SOL-0017518,CANCELACION,PR,1,3,HND
2022-05-05,SOL-0017519,COBRO,TC,3,3,HND
2022-05-05,SOL-0017520,COBRO,TC,0,5,HND
2022-05-05,SOL-0017521,COBRO,PR,0,1,HND
2022-05-05,SOL-0017522,ACTUALIZACION_DATOS,PR,4,1,HND
2022-05-05,SOL-0017523,ACUERDO_PAGO,TC,0,3,HND
2022-05-05,SOL-0017524,COBRO,PR,3,2,HND
2022-05-05,SOL-0017525,COBRO,TC,1,3,HND
2022-05-05,SOL-0017526,COBRO,TC,0,2,HND
2022-05-05,SOL-0017527,REFINANCIAMIENTO,TC,0,3,HND
2022-05-05,SOL-0017528,ACUERDO_PAGO,PR,3,3,HND
2022-05-05,SOL-0017529,COBRO,TC,0,1,HND
2022-05-05,SOL-0017530,ACUERDO_PAGO,TC,5,3,HND
2022-05-05,SOL-0017531,COBRO,TC,2,4,HND
2022-05-05,SOL-0017532,PAGO_PARCIAL,PR,1,5,HND
2022-05-05,SOL-0017533,RECLAMO,TC,3,1,HND
2022-05-05,SOL-0017534,PAGO_PARCIAL,PR,4,5,HND
2022-05-05,SOL-0017535,REFINANCIAMIENTO,PR,1,6,HND
2022-05-05,SOL-0017536,COBRO,TC,2,4,HND
2022-05-05,SOL-0017537,ACUERDO_PAGO,PR,1,4,HND
2022-05-05,SOL-0017538,COBRO,PR,4,2,HND
2022-05-05,SOL-0017539,PAGO_PARCIAL,PR,1,4,HND
2022-05-05,SOL-0017540,COBRO,TC,5,2,HND
2022-05-05,SOL-0017541,RECLAMO,TC,0,3,HND
2022-05-05,SOL-0017542,CANCELACION,PR,5,1,HND
2022-05-05,SOL-0017543,COBRO,TC,0,3,HND
2022-05-05,SOL-0017544,ACUERDO_PAGO,TC,2,1,HND
2022-05-05,SOL-0017545,COBRO,TC,1,4,HND
2022-05-05,SOL-0017546,REFINANCIAMIENTO,TC,2,2,HND
2022-05-05,SOL-0017547,REFINANCIAMIENTO,TC,3,2,HND
2022-05-05,SOL-0017548,COBRO,PR,6,5,HND
2022-05-05,SOL-0017549,COBRO,PR,1,6,HND
2022-05-05,SOL-0017550,COBRO,PR,5,6,HND
2022-05-05,SOL-0017551,PAGO_PARCIAL,TC,0,4,HND
2022-05-05,SOL-0017552,PAGO_PARCIAL,TC,2,6,HND
2022-05-05,SOL-0017553,COBRO,PR,5,3,HND
2022-05-05,SOL-0017554,ACUERDO_PAGO,PR,5,2,HND
2022-05-05,SOL-0017555,COBRO,PR,2,1,HND
2022-05-05,SOL-0017556,PAGO_PARCIAL,PR,4,2,HND
2022-05-05,SOL-0017557,COBRO,TC,3,2,HND
2022-05-05,SOL-0017558,COBRO,PR,0,5,HND
2022-05-06,SOL-0017559,RECLAMO,PR,0,1,HND
2022-05-06,SOL-0017560,COBRO,TC,6,3,HND
2022-05-06,SOL-0017561,ACUERDO_PAGO,TC,1,1,HND
2022-05-06,SOL-0017562,ACUERDO_PAGO,PR,1,5,HND
2022-05-06,SOL-0017563,COBRO,PR,3,3,HND
2022-05-06,SOL-0017564,PAGO_PARCIAL,PR,2,2,HND
2022-05-06,SOL-0017565,CANCELACION,TC,3,2,HND
2022-05-06,SOL-0017566,PAGO_PARCIAL,TC,0,4,HND
2022-05-06,SOL-0017567,COBRO,TC,3,6,HND
2022-05-06,SOL-0017568,ACUERDO_PAGO,PR,4,2,HND
2022-05-06,SOL-0017569,PAGO_PARCIAL,PR,2,5,HND
2022-05-06,SOL-0017570,REFINANCIAMIENTO,PR,4,1,HND
2022-05-06,SOL-0017571,PAGO_PARCIAL,PR,1,3,HND
2022-05-06,SOL-0017572,COBRO,PR,1,1,HND
2022-05-06,SOL-0017573,COBRO,PR,0,1,HND
2022-05-06,SOL-0017574,RECLAMO,PR,4,3,HND
2022-05-06,SOL-0017575,ACTUALIZACION_DATOS,TC,0,1,HND
2022-05-06,SOL-0017576,PAGO_PARCIAL,TC,1,3,HND
2022-05-06,SOL-0017577,PAGO_PARCIAL,PR,2,4,HND
2022-05-06,SOL-0017578,ACTUALIZACION_DATOS,PR,1,3,HND
2022-05-06,SOL-0017579,ACUERDO_PAGO,PR,0,1,HND
2022-05-06,SOL-0017580,ACTUALIZACION_DATOS,PR,2,2,HND
2022-05-06,SOL-0017581,REFINANCIAMIENTO,TC,4,1,HND
2022-05-06,SOL-0017582,ACTUALIZACION_DATOS,PR,1,5,HND
2022-05-06,SOL-0017583,COBRO,TC,2,5,HND
2022-05-06,SOL-0017584,ACUERDO_PAGO,TC,2,2,HND
2022-05-06,SOL-0017585,PAGO_PARCIAL,TC,4,1,HND
2022-05-06,SOL-0017586,COBRO,TC,4,5,HND
2022-05-06,SOL-0017587,COBRO,PR,0,2,HND
2022-05-06,SOL-0017588,ACUERDO_PAGO,PR,1,3,HND
2022-05-06,SOL-0017589,PAGO_PARCIAL,PR,1,1,HND
2022-05-06,SOL-0017590,COBRO,PR,4,2,HND
2022-05-06,SOL-0017591,COBRO,TC,1,2,HND
2022-05-06,SOL-0017592,PAGO_PARCIAL,PR,5,5,HND
2022-05-06,SOL-0017593,ACUERDO_PAGO,TC,0,4,HND
2022-05-06,SOL-0017594,RECLAMO,PR,1,1,HND
2022-05-06,SOL-0017595,REFINANCIAMIENTO,PR,3,1,HND
2022-05-06,SOL-0017596,COBRO,TC,3,2,HND
2022-05-06,SOL-0017597,ACUERDO_PAGO,TC,0,1,HND
2022-05-06,SOL-0017598,RECLAMO,PR,2,1,HND
2022-05-06,SOL-0017599,PAGO_PARCIAL,PR,0,1,HND
2022-05-06,SOL-0017600,ACTUALIZACION_DATOS,PR,2,1,HND
2022-05-06,SOL-0017601,COBRO,TC,1,4,HND
2022-05-06,SOL-0017602,CANCELACION,PR,6,4,HND
2022-05-06,SOL-0017603,PAGO_PARCIAL,PR,5,2,HND
2022-05-06,SOL-0017604,PAGO_PARCIAL,PR,1,1,HND
2022-05-06,SOL-0017605,RECLAMO,TC,2,1,HND
2022-05-06,SOL-0017606,RECLAMO,PR,1,5,HND
2022-05-06,SOL-0017607,ACUERDO_PAGO,TC,2,3,HND
2022-05-06,SOL-0017608,PAGO_PARCIAL,TC,2,3,HND
2022-05-06,SOL-0017609,COBRO,TC,2,2,HND
2022-05-06,SOL-0017610,ACUERDO_PAGO,TC,1,4,HND
2022-05-06,SOL-0017611,ACUERDO_PAGO,TC,4,5,HND
2022-05-06,SOL-0017612,COBRO,TC,1,2,HND
2022-05-06,SOL-0017613,PAGO_PARCIAL,PR,3,3,HND
2022-05-06,SOL-0017614,COBRO,PR,1,4,HND
2022-05-06,SOL-0017615,PAGO_PARCIAL,PR,2,1,HND
2022-05-06,SOL-0017616,ACUERDO_PAGO,TC,1,3,HND
2022-05-06,SOL-0017617,COBRO,TC,0,6,HND
2022-05-06,SOL-0017618,COBRO,PR,0,6,HND
2022-05-06,SOL-0017619,COBRO,TC,5,4,HND
2022-05-06,SOL-0017620,ACUERDO_PAGO,TC,0,1,HND
2022-05-06,SOL-0017621,RECLAMO,TC,6,3,HND
2022-05-06,SOL-0017622,COBRO,TC,1,4,HND
2022-05-06,SOL-0017623,PAGO_PARCIAL,TC,4,2,HND
2022-05-06,SOL-0017624,PAGO_PARCIAL,PR,1,3,HND
2022-05-06,SOL-0017625,RECLAMO,TC,3,5,HND
2022-05-06,SOL-0017626,COBRO,PR,0,4,HND
2022-05-06,SOL-0017627,REFINANCIAMIENTO,TC,3,4,HND
2022-05-06,SOL-0017628,CANCELACION,TC,1,3,HND
2022-05-06,SOL-0017629,COBRO,TC,0,2,HND
2022-05-06,SOL-0017630,ACTUALIZACION_DATOS,TC,5,4,HND
2022-05-06,SOL-0017631,ACTUALIZACION_DATOS,TC,1,6,HND
2022-05-06,SOL-0017632,PAGO_PARCIAL,PR,2,2,HND
2022-05-06,SOL-0017633,COBRO,TC,2,2,HND
2022-05-06,SOL-0017634,CANCELACION,PR,1,1,HND
2022-05-06,SOL-0017635,COBRO,TC,0,2,HND
2022-05-06,SOL-0017636,RECLAMO,TC,3,5,HND
2022-05-06,SOL-0017637,COBRO,TC,0,4,HND
2022-05-06,SOL-0017638,COBRO,PR,4,2,HND
2022-05-06,SOL-0017639,COBRO,TC,2,5,HND
